,Unnamed: 0,Unnamed: 0.1,ID,Response,Grade,Question
20496,20496,24744,504915003c176d83e297a3b02982f36cd4f9eb065693233829d19ac7452cb2f35bee19b20786ce2df4001c615d9cc356818ba8a54f2475a1e5225bc243c46b0d,"-Define a 'Node' structure with two members data and next

-Define two Node pointers and set them to NULL.

-This would be a doubly linked list",0.0,69
20497,20497,24745,e8ac13437ca4eb4696e3ef433ae3842afba862c0118c6894733767a015023753193111e7d4c262c3227484acd644f4e441faf59e7cd3f61df893fbe34d31e198,"I will implement by creating a list that will have a tail pointer and a head pointer, In order to have constant time operations, I'd use a doubly linked list.",9.0,69
20498,20498,24746,6411a31397edca98a86156eda9fe940cd25214f5793edb40ff98bea1168dd2f02767f84a7d8f08cc5cbcf1da236fabf58172c048483fca623b7f16592128e03a,By using enqueue operation which adds a new node after rear and moves rear to the next note and dequeue operation which removes the front node and moves front to the next node. We  would need queue linked list implementation strategy.,0.0,69
20499,20499,24747,df7c40110480895f223a4ad7a154ce6d14071ffef29c798823d9a68e307bd1447fc569c4b8f3e4353216405210fd26445fb7aeea3ad07da82c16c8e5aa5ac0cd,"To do this we implement a singly linked list with a head pointer as well as a tail pointer that points to the last item in the list. We also keep track of the size function by incrementing or decrementing as we add or remove items from  our queue. Thus by making the front of the linked list the front of our queue and adding to the back of the list each time we add an item to our queue, the size is O(1), push_back is O(1) , pop_front is O(1) and front is also O(1).",9.0,69
20500,20500,24748,bd13f3a1f05cded43b306e7cf672db1fa9cf812229ead4318a993e62aa7ff42541e39b6868fb05069f972d798f5a5b109e0e615acf69b7c88b8e2bf435bfc374,"We would need to use a doubly-linked list for this strategy. The doubly linked list will contain a head, tail, and n which is the number of items stored in the list. Every time we add a link, that link will point both forward and backward. When pushing into our list we add to the back and the previous pointer points to null because it's at the front and the next pointer will point to null because it's at the back of our new link.",3.0,69
20501,20501,24749,a6a1956dca8537b87c581329dd539be0e1754c767a458496056c957b37b7d5cf8e38e7b6a815b9c917caee9a53108cd46c4caa581c67b0f0565e27d0605c7826,"Using a linked list, the last node is pointed by the rear and the first node is pointed at the front 

You should define a node with data and next 

Define pointers front and rear and set them to null 

A doubly linked list is used ",9.0,69
20502,20502,24750,cd3aa55745b79deafb0802ba9ebe30e68fbd1c089c006450727570d34769934d2b1c5a098a7d318146af21d8981711dce0bb006308d97edfcf9a088eb56e4532,"I would implement the queue by using a Doubly Linked List that has a head pointer and a tail pointer. Because the tail points to the end of the list, we can add items to the end of the list (push_back) and be able to determine the size of the list (size())  in constant time O(1). Since the head points to the first item in the list, items can easily be removed from this list in constant time as we simply pop the items from the front of the list (pop_front). We can also gain access to the first item (Front) in constant time.",9.0,69
20503,20503,24751,12066f8f6a7f4cd1c9586b77b6e85c69168c3e639d8a7cc579d0737f33e85026e0fc0bba1f43d9a6c097e420e073f5dd573d48b38e1cf440a6f948554edb9454,"In order to achieve constant time using linked list one has to use a doubly linked list.

These have a head and a tail to make it easy access previous elements/nodes.

In order to push back in constant time one can create a temporary node and equate it to a new link of the element we want to push back , this means the tails->next now equals to the temporary node . After that we equate our temp->prev to the tail. This means what we initially had as a tail is now our temporary but with a link that points to the new element. The new element will have a nullptr. Update the number of elements as n++.

In order to pop front we create a temporary node and equate it to the head and the have the head as the second element(head=head->next; ) then we can delete the temporary node hence we've deleted the first element in O(1) time. Update the number of elements as n--.

When performing the push_back and pop_front we may keep count of the number of elements we have(n) then that way when we need the size it can be access in constant time.

To get the front element we do not need to traverse , the first element will be access in constant time.",9.0,69
20504,20504,24752,50ac02db01dc47f0f24bb2a0e8bc1bebe3aac1ecfe652f1c87b260f45da4def0a267392e043e67a0b0f3a39374188322db34615d5257a196fc0978d4d004e1ed,"Doubly linked list will be the one that will have all operations to be in constant.

Push-back function:We will fist create a new  Link and a temporary pointer that will point to the new link.Then make tail dot next to point to what the temporary pointer is pointing to,which is the new link.From there make temporary dot prev to point to what the tail pointer is pointing to.Lastly make the tail pointer to point to what is temporary is pointing to.

pop front:Create a tmp pointer that will point to what head is pointing to,from there make head to point to the next node.lastly delete the node tmp is pointing to.",7.0,69
20505,20505,24753,0fd0096c1497543ca0003b9e3ba007221cbda2328585a2f2260277e1c7038bb2ae7ad23e03908936421523651b3b5785ece380b977ac663ea4a02a050d012617,"l will make use of the DOUBLE LINKED LIST and how l will do that is ,

how l will do that is like ,since there is a head and a tail in a double linked list , l will perform the the following,

thus when we want to pop from list: DATA.POP_FRONT

t_OP = HEAD;_

_HEAD=HEAD -> NEXT;_

_delete temp
_

thus when we the push back : DATA.PUSH _BACK

_tMP = NEW LINK();_
_TAIL -> NEXT = TEMP;_
_TMP -> PREV = TAIL_
_tail =tmp;
_
_
_

_we have advantage of the cache
_",9.0,69
20506,20506,24754,4c6239f4837a7e4857168ce1d90eccb0590dbff5755d1452f6eced3fa662d6b3d452d78b9021e9f1b0bb440c88d3e31a3396f8ac92fb89f14b2269d4512bdaa8,"we'll use a doubly linked list with both a tail pointer and a head pointer.

we'll create a tmp point that points to a new link containing a new item, let's call it v.

tail->next will now point to where tmp is pointing to;

tmp->prev will then point to what the tail is pointing to.

lastly the tail will point to what tmp is pointing to. This will allow us to enqueue in O(1).

To dequeue in O(1), we'll create a tmp pointer and make it point to what the head is pointing to.

we'll then make the head point to what head->next is pointing to, then delete tmp.

for front , we'll just find out what the head is pointing to and for back we'll just find what the tail is pointing to. both these processes take O(1).",9.0,69
20507,20507,24755,3b71cded09878fac739a748b2fcbc2d9e2bef1d7260004d93fa1cfe93d9b6830fe9dca43a0e8ef309e85cefb7f4580ca47263177668c6f4b88b993ec3fb19c7e,"-We use a double linked list and keep track of time

The types of linked list I would need are:

Push_back O(1)

Pop_front O(1)

Size O(1)

Peek or Front O(1)",9.0,69
20508,20508,24756,1d906c438dbb2a0adc2a7e04ed6b3c53c2ee28b5c43a5e83e583d5199a13a7bb6abb74579e2679fb4b6602b8efe2849ab290c6db2b1f573c02a4880312c09f25,"I would implement it using doubly linked list with a tail. In this case we'd have to keep track of the number of items in the list (n). We use the front of the linked list as the front of the queue. To add at the back of the list, we'd create some tmp list which would equal to the new link we want to add.",9.0,69
20509,20509,24757,eaeebfd434a43156f3712848577d3a5da6499b6e1784e16a24ab5777985e6e2eed30ffc0a110ed246a9badfba660cd9a812c4ed7d173d1a29f7e115ce4ad58b1,"I would use a double linked list or a forward list with a tail .
This would allow me to access the tail and point it to the next list for push back and enqueue the queue this would be constant time.

I would also have access to the head pointer and point it to the next item using head . next this would pop the front item and dequeue the queue and this would be constant time.

Since i have the Head and it points to the first thing i can just return the head for the front function and  this would be constant time.

For such every time i push back or pop front the queue i will update the size variable and for the size function i will just return the size variable in constant time.",8.0,69
20510,20510,24758,e083cbbf008c42438bc396229643f759537dd38e9f70943e360360b6f27f45207e60ac5070353bd70bc7b26433e973228b25ccf89b152c434341d5c266f31945," To implement a queue using a linked list where all the operations are constant time, we have to use a doubly linked list. 

Taking the first item of the linked list as the front item of the queue and the back item as the the last item in the queue. push front, pop back , peek and size will be constant time.",9.0,69
20511,20511,24759,a959a4bd23a818684dfb2a6c94ac89925575f3b11f0de3ed6d4df640b02681f2171e62de10059d8c04c758f13335e59b8e75b311b1045da8f168f89c32919f7f,"By using a queue as a structure, there are two pointers, the front and rear. By using enqueue() and dequeue(), you can add to the rear and remove from the front, with time complexities O(1). e.g.

struct Queue{

    void enqueue(int x){

    ....

      }

    void dequeue(){

.....

}",3.0,69
20512,20512,24760,0cd06500f6bc04ca04d6df402c164435dd4b1e3f62d49a5f81d45b91f4a6f4ac2ae8232fc2f485e2ef108625ecea2f61c466c82dcbccacd3d327b9b3b7efa90a,"I would implement this by using a doubly linked list which everytime we add a link, it would point both forwards and backwards. With this linked list i would implement by front back, empty, pop and push since all these are available in a linked list .",5.0,69
20513,20513,24761,fd8a875c5398ac6c36a731d0d10a006399599403b9ee2f4994b116a012c4bd603697ca87421ae17a8eaaa96913f3870bb71641db61fda611c4a27d1aa224e5e0,"To implement this you would first make a temporary node, and point it to the front of the queue .You then store the value of data of this temporary node in a variable. You then point the front pointer to the node next to the current front node, afterwhich you'll delete the temporary node by emptying it(using the free function)
To implement this we will use a singly linked list",1.0,69
20514,20514,24762,e627fede4d8a070ca528e22154030076326cf75a860ce09e9231ab5eb164fd945cbc3f05b7190cc8d307288292134d5c83514ef1ec1b1c4974bcf393c3c20f68,"A simple singly linked list with a tail pointer and a size counter would work as a queue with time complexity O(1). 

To queue an item use the tail to access the last item, point that item and the tail to the new link.

To dequeue simply store a reference (called temp) to the first item, point head to the item temp points at, then delete temp

To peek just use the head to get a reference to the first item.

To get size simply use the size counter(which increments with enqueue and decrements with dequeue)",9.0,69
20515,20515,24763,2e87414379efcd8b6abefa082fd766ea6bbd6a7c49327da9b14527216de652d464a74ad3edb281cf63c53ec51b9a87c17ffe7ae230ea816e625650e59f9bd068,"by using a tail pointer that works in reverse.

a singly linked list.",2.0,69
20516,20516,24764,5f92eb6a07aed01e019162660614241903fd30335dc49cd736d18a97a0b8e4d8d8eaa7a31ce7cb8ad65e895e5a8906b98d2e7635d42d019af72333c76c35da1a,We can implement a queue using a linked list where all the operations are constant time by adding a tail pointer. We would need a doubly linked list for this strategy. ,7.0,69
20517,20517,24765,a09890d1b445c23fabb578b3483b14013fc02062f1b3aa1b4c6df4bdeb9b3b91a9c90e4c472aa2da65ecaa5b831c0625b91b1940398021966ddfe90195c5216f,"Use a single linked list to implement the queue, that is set the head pointer to the first item in the in the queue, each time you push to the back of the list you update the pointer to the next item added to the list.",0.0,69
20518,20518,24766,407769fbf475dbb4360f6394c41bf1fe1b09a93e6d82ce4845a84070494a0f47c40c801c2682df7cfd3bd3657df86e3329652953a2e09d84c89aab85cdc47d86,I could make use of a doubly linked list. A doubly linked list contains a tail and a head which will allow me to point at the beginning or the end of my list. This will allow me to implement my functions at a constant time.,2.0,69
20519,20519,24767,cc4a3429058a6fb36c1c14635322568c508206ceead8cb4bef1f46c77dd76f655277f72ba9b8a42e6d49805547432d6dea2f783f4c165e7598b53d607e545ad2,"tmp = new link(V);

tail.next = tmp;

tmp.prev = tail;

tail = tmp;

Doubly linked list",4.0,69
20520,20520,24768,9b13f2d70694a174cc296db2532a81cde5f414c86e87388e32c45d14a1b85a47b70cc54fdcb2f6455012d569323883da99f34aab409453d8e838e0ae2bf41aff,"you will need a singly linked list + a tail.

tail -> next = new link (v);

tail = tail ->next;",0.0,69
20521,20521,24769,639a68158c22ced38b469e5ff5439c6df90887f4ac511792920966a4b66fbbb0736453130f1e07f675685ab76215a4ca74f33ab5a9bf6fded51b150fcaa550e3,You could implement a queue like this using a doubly linked list so that it has links to the front and back of the queue by means of a head and a tail pointer. All of these functions will occur in constant time as the tail can be pushed back (changed to an element that was added) in constant time and the head can be popped off (removed from the front of the queue) in constant time and thus you would implement it using these functions.,9.0,69
20522,20522,24770,525cefc66631b9eb601410acc1c632cc3a6d9976bb8f3ac653d46807a4053f29a6c3c85a0e8a38a43486b45bae46acd949e27f910bf00828afed11257c7034f3,You would need to use a double linked list. Since we already using 2 pointers as in a queue all our operations would take constant time.,5.0,69
20523,20523,24771,2c32439612d29606cd7276c7d7327878252b82b353a0e5c5a38f508a89318428edb5d433b571f4ed85a8cddd2dbf4c9c5eb5b82d38c65addb4bffc9179a95b21,"A doubly linked-list is able to implement all functions of a queue in constant time. This is implemented by creating head and tail pointers, along with next and previous pointers. Thus, when accessing an item in this list, it is easy to locate the values stores next to it. This would mean that the push and pop functions are constant time as they both require the respective head or tail pointers to point to something else, along with the addition or deletion of a value. This needs to occur every single time and is not directly dependent on the size of the list. Therefore, it takes a constant amount of time. ",7.0,69
20524,20524,24772,01414e21ecb9a1334890023f94a0d282ee23097fe9f9524ae17a5a130cb936a59877f182817dee70cef409eabab63c6b47a25ed1ae4ef0dfef7f2566f253e2b1,"It is best to use a doubly linked list with a head and tail pointer to implement a queue with constant time for all of its operations. The head pointer allows us to be able to use the front and pop functions in constant time because in the case of the front function, we will already have a reference to the first item and for the pop function, we will have to just have to change the head pointer to point to the ""second"" link and delete the previously first link. We will also be able to push in constant time because we already have a reference to the last item so we can just change its pointer to point to a new list. In this way, it will be added at the back of the queue. ",9.0,69
20525,20525,24773,3824a0678a0ee80961c81764186a1496645536aadc7127ac81665ef8825202d12ca91cc1dddb49cb3545dd95e3ab23ddf164ccd399cf03acc33959144061677d,"To make all operations of a queue using a linked list to be constant time, you would need just a singly linked list with a head and tail pointer. The strategy would be(for one that uses the front of the list as the front of the queue) :

	* When adding more things to the queue you use the tail pointer to link the next link to the chain this will remove the need to traverse for pushing values.
	* When you want the first value or front, you can simply call it by referencing the head pointer.
	* When you want to remove the front you would use the POP_FRONT function which is O(1).
	* When you want to see the size of the queue you could increment and decrement the size as you remove and add values so that when you call it, it removes the need to traverse making it O(1).
	* If your queue also happens to look at what's at the end you can use the tail pointer to see the value by referencing it.",9.0,69
20526,20526,24774,ac47e3ceebccb755b1987f028345ba571e2bbf0bc4ebc355e11ab520e9f3ffd71073789246ed0c633ccffb81e8b77e299c90427fa5f8a55f41455cee47d290e1,"Since we're implementing a queue using a linked list, the type of linked list that we would need is a forward linked list. We will be using a forward linked list we will be taking the back of the forward linked list as the back of our queue and the front of our forward linked list as the front of our queue. If we want to remove an from the front of the queue we will use the pop_front  function which will be 0(1) time. We gonna use the pop() function by setting head to the T value assuming that T is the type of object stored in the queue  . To  get the size we use the size() function and this will take us 0(1) time, but we gonna achieve this by traversing  through the forward linked list in order to get the number of items and this will take us 0(n) time which is no longer satisfies the given condition. If we want to add an item we will use a push_back funtion of which will just take 0(1) time if there's an empty space. If we want to return a reference to the front item we gonna use front() function and it will take 0(1) time.",9.0,69
20527,20527,24775,22140328599cc90e71d5de22898862c3b0e2dd7b2d6733a618551afede59cd91597d571fd42b02414ce2cee43da486638d6f616c5d08e161d9d14ea8e7479b0a,"we would implement a queue where our linked list will have two pointers, one pointing to the next and one pointing to the previous pointer and thus here we can use the doubly linked list where all our operations will be in constant time.",9.0,69
20528,20528,24776,d39f1221c1c1fa8d17ca77420f1bba8cbd56fd8e4b2efb35a70c05cd360218b8d98dd79e4c1abc4c057030cb040ef7358efbb5cda6b9051c1e5bddbf68b768c0,I would use a Doubly Linked List which has a head that points to the first item in the list and a tail which points to the last item on the list. I would also have a counter/ variable which keeps track of the number of items in the list.,2.0,69
20529,20529,24777,3dc26b747d97da3ab4afec05ff58fc24d9456624d1de4e773000cee11c5770c4305e55aba8a358eac1e51ad690a762f5e637a6ce6a5554139fe18ecd7662a5af,"we can use push_back to enqueue an item, by accessing the linked list on the tail to add an item,and that will take constant time.O(1)

we can use pop_front to dequeue ,by accessing the linked list on the header then pop the first item in constant time. 

we can use front by accessing the linked list through the header and return the first item in constant time.

we can use size by keeping track of the tail and then increment as we enqueue and decrement as we dequeue ,to take constant time.

By using a Doubly linked List. ",9.0,69
20530,20530,24778,61263672c5c532106e7f21122dcaab559eafcffe3f9da40ef6a4194409e8f1be9b62145c70c7a6a62ca846b85c63f3fbde4504110d16d1088e8621a2430bcdec,"We use the push_front and push_back operations to implement our queue, where we have two pointers for the head and tail. We use singly linked list with a tail pointer and we store the tail and size variables, so that all our operations are in constant time.",7.0,69
20531,20531,24779,97b7f5ff46c1c824381cef505f20511747560e70b8b1e616642dc4fcce22c546867f43d01ab15335e8a2a57b9d3fba9ae8276c6347ded2ad2c8d88ebec13760a,"The queue is implemented by maintaining two pointers that point to the first and last items of the queue, respectively, using a singly linked list.",2.0,69
20532,20532,24780,7034e661a6b51c59ff4e839b7430fa79082c9a14de4d5507d8b8f51bcf2e8507159f0b9ac4f2f0968d640ca40b95ebbbfcb9a489ff8f5bfe6ee49d4e9a458d5c,To implement a linked list where all operations are constant time I would need to use a Doubly Linked List. Since the list has a tail pointer the queue would not have to traverse to the back of the list every time it needs to add a new object to the queue. A Doubly Linked List also keeps track of the number of objects in the list so find the size of the queue would take constant time.,9.0,69
20533,20533,24781,d262858bac7cd6476e0cd48b8622c751312997fe7fae4adba9c98bf17ceadac187d9de2b401de3d1895e85edc24940f00a102bf214f436104f37cd1b8669240b,"I would use a doubly linked list, which has a head, tail , value, next and prev. So each link has two pointer: next and prev. To enqueue the first link, you would create a new link, where the head points to it and update the tail and point it to the new link also update the number of items by adding one. When enqueue after that, we would create a new link where the tail->next points to the new link and new link's prev points to the tail, then we update the tail to point to the new link and also increment the number of items. To dequeue, we create a new pointer that equals the head then make head equal head->next and decrement the number of items. To return the front would be just returning the head->value. And because we keep track of the number of items, returning the size would be constant time. ",9.0,69
20534,20534,24782,efa2c5b70f1ad8f0aebabd9a8317831d8e117c559aa0a29951f0659587ce28ce45a8ffe00e2d128d5b1b92e6f8033ccb1e7464d9f2f119aa95332037f62a3b76,"We would have to use a tail pointer

Use the tail pointer to add to the back of the list when enqueuing.

Remove from the front of the list when dequeuing",3.0,69
20535,20535,24783,eca946aebda9a9b4177d6f115af990d8e97aceaf5b9e945366e5e65b189b91181b165b8de20a658f63f6ad071cac081dfb0b61ed3ea41bd5546e198d3476c47b,a singly linked list,0.0,69
20536,20536,24784,bf9f7563cc9f901b96502125e7d25475a0aeee128b8258ce038a51e3af3c4093e4ee3d48f8e688baf55d2e74c7a660d473b521169612f2e6991be2accf5a47f1,"to implement a queue using a linked list the type will have to be a forward linked list, this means that we will be taking the back of the forward linked list as the back of the queue, and the front of our forward linked list as the front of our queue. To remove an item from the front of the queue, we can use the pop_front function which will have a constant time complexity ( (0)1) ). we can use the pop function by setting the head to the T value if T is the type of object being stored in the queue. If we want the size of the queue, we can use the size() function and this will have a constant time complexity and this will be achieved by transversing through the forward linked list to get the number of items and this will have a linear time complexity ( (0)n ), but this does not satisfy the condition. then if we want an item added we will use the push_back function which will have constant time complexity provided there is an empty space, lastly, if we want to return a reference to the front item, we should use the front() function and it has a constant time complexity ",0.0,69
20537,20537,24785,97a01199b925330f29640cdb86e45eea363ff96eb767b66ea518348ab8ed24fd59b309226c6a592a7f7ea6b67fef81cbfd1daad02d4a32f29300da894c457dc7,"create a link where the head is the front and tail is the back of the queue. when adding items to the queue we will have to add at the back of the list and change the tail to the new link we added. which the time complexity of it is constant 
When we remove we remove items from the front , so the head pointer and front change. The head pointer points to the second item then we remove the first then front become the next item.

determining  how many items in  the queue   will take constant time since its a link .which the time of this is constant.

The type of linked list for this strategy is Single Linked List with  tail.",7.0,69
20538,20538,24786,6c0c4055e14104657e8b2f93690d540761c32c74b87c67cb6acc284b0968521966239252478c024e2c1fdc28ec4e72c01b4f28c3de78e04b7bbf604f3bad167d,"For constant time you would need to use a double-lineked list. As you would need instant access to the front and back of the list. Enqueue and Dequeue would now be feasible as its double linked, size is associated with the tail link. Empty could be checked with the header link",9.0,69
20539,20539,24787,ef46ab4c4baea61ce39205f3f8b9ba2f08ab48270b777e4f042aafc6410a82e9cddc1dd033e57ccba5e191584e8763e9b5c270df38cd4daee3f921d844f6b7a8,"I would use a singly linked list, where I will implement my own tail; and be able to keep track of the tail and head. That will allow my operations to be constant time.

Singly Linked List ",7.0,69
20540,20540,24788,7ed1c803cb6942b25a462119e14146d3dfdc8b2d8405742d6e37974d2693c34f2838afb58a1bcf41b9fcd8829c1dff4d4b192c929c721bc46e1615dcea231b30,"A Doubly linked list that has prev, value and next is used. For front to be O(1) we return the value in the link in the list.

As for pop_front we achieve O(1) by assigning  a different head pointer(temp) and thereafter assigning the head pointer to the next link in the list. Lastly, we delete the temp pointer.

For push_back  to be O(1), we use a different pointer (temp) as a new link, the tail->next is therefore assigned to temp; temp-> prev should be equal to the temp pointer.

For its size to be at constant time, we record the number of items stored in a list.",8.0,69
20541,20541,24789,2f3e315687119ead6a818da568e78a6a6a1fca8ffa33209c3dff24c186275e23df6af032db0ab8c3cc902f57fda3972c9cc02a021860b531f2f8a447436717fc,"u will need the reverse linked list.
the is to reverse every latest move you made or to remove the latest objects you inserted. ",0.0,69
20542,20542,24790,02cb07161473723283d91a3c998f4ade4cb197abe855244e901ae8f3133fa745a87cf9dec28bee7621c8d3b8308477fc042faa7e0319e0ad9256c728f396d7bf,"Doubly Linked list.

Whereby the Front() function uses the head pointer to get the reference of the first item [O(1)], 

the push operation can be implemented by setting a temporary ptr to a new link; tail->next=temporary ptr; then set the temporary->prev=tail; then lastly set tail=temp. All this takes O(1) time.

Pop from the front would require a temporary pointer pointing to the head ptr, the head ptr, then the head ptr should be updated tp point to head->next, and then lastly delete the temporary ptr. This takes O(1) time.

 ",9.0,69
20543,20543,24791,640080dea627eeb31a3d305d032f6df57a0ee21da5dcbd20ff6bbe259d5ca01d650ffa6e7bab08f963664be0fe5ab3d7fb527ab7ad27b3354df44960876962d7,Doubly linked list,2.0,69
20544,20544,24792,1ec073b8c8fd76df82abd5195dc059b3bb969a0dcda29a3183557cfcb9cf9edfa565003c0b81e18a702d15e745574294a8e18968fa713fdba196a2197d0ea2e5,"I would need a doubly-linked list for this strategy. It is a type of list that has a head and a tail and it can store the number of items that in it. Each link in a doubly-linked list points both forward and backward, making it easy to add an item to the back and removing an item from the front. ",7.0,69
20545,20545,24793,3b012b96c98d84ed8e9f88d92fde8d672f449955feec04f1b94283d72586d2586b31cd4b32cb1464ddc219af63c953c4b0015e421667a55126d1bf7700e02016,forward linked list with a tail pointer ,1.0,69
20546,20546,24794,888a700ecff48b8e58609f74298e3e913836c7525e3508cee74dcd45d73e3b5cb35996869dd34b3342eba886899eba46a61c603fc724f15dfcf45804ca8c7ece,"You would need a doubly-linked list to ensure that access elements from the back or the front take the same amount of time. In a linked queue, each node of the queue consists of two parts i.e. data part and the link part. Each element of the queue points to its immediate next element in the memory. In the linked queue, there are two pointers maintained in the memory i.e. front pointer and rear pointer. The front pointer contains the address of the starting element of the queue while the rear pointer contains the address of the last element of the queue. Insertion and deletions are performed at rear and front end respectively. If front and rear both are NULL, it indicates that the queue is empty.",7.0,69
20547,20547,24795,e0c83344227ee0e9cbe053565e48a2fdd45505359ef079abf58dae6d4b8251e874c464186ed9d597d1e6bd62c45d87ea5c0897cd6938b6926936cb2def62d356,We implement the enqueue and dequeue operations and make sure there is no loop when implementing them to create a constant time complexity.,2.0,69
20548,20548,24796,9140ffa3b52741e2ae246773dfeed94b1141ba7c3dc70e8cb17fb6410cd6b017d81c18ceaa0264d9c4b8354cae095d12f4a720da352b65b62d37bdd0fc9fdc69,"To implement a queue using a linked list I would use a doubly linked list as this would have a head and tail pointer. In this list, each node would have a pointer to the address of the next node and the pointer to the address of the previous node. Since we add to the back of the list we would just update the tail  to point to the new link and then the link should point to what the tail was pointing to and this would take constant time. To remove an item we would update the head to point to what the current node's next pointer points to and simply set the next node's previous pointer to null, this would be done in constant time.",8.0,69
20549,20549,24797,e8cc8f379686cf17ff7a79c51f234b372a7158c41925760d6a62468ac2bc253c196a10ef5af7f8e787abc174ba6435f331d902d6901bc07bc87271a8d067f35c,"A doubly linked list is needed for this strategy.  A doubly linked list has a head, a tail and it stores the number of items stored in it. Every link will point both forwards and backward.   To push an item to the back of the queue, tail->next will equal to the new link,  the tail should point to the new link, and the prev pointer should point to the previous link while the previous links next pointer should point to the new links prev pointer.  The number of items stored will then be updated. This happens in constant time.  To pop a link from the front of the queue, tmp will equal the first link, the head will equal head->next (to update the head) and tmp would then be deleted. The number of items stored will then be updated.  Popping a link also happens in constant time.  The size and front functions also happen in constant time. Therefore all operations are constant time when implementing a queue using a doubly linked list.",9.0,69
20550,20550,24798,f2976011447672b5ea82a6f5b8159ecc9f0a4e8ffd33b6bddff412fce7c94244abe57dd0112220156e401a16e24a98cea2bd0caaf73b10b6bd34dde0d715c467,You can have two pointers one pointing at the front and one pointing at the back.  ,0.0,69
20551,20551,24799,20d849b0f14d796b315efcd61e863b25c7b0891949c9f1f08039226267e2ec02fc126e19dc6bac1596ae1c91066636280bb491c789bcd5f5ca3de77e3170945e,I would use a doubly linked list with a tail. I would use the front of the list as the front of the queue. Pushing to the queue would take constant time and popping from the back would also take constant time since we have a tail pointer allowing us to access the last item without having to traverse through the whole list. Accessing the element at the front would take constant time since we have the head pointing to the first item. Accessing the item at the back would also take constant time since we have a tail pointer. The size will also take constant time.,9.0,69
20552,20552,24800,f11178d26d71b36980a2e031712b410b8887af4a2b6c48901c6a568377c95cf608d8bdb211ef99a8ec80760d046f982bcd08b27ff9c8f8cd3f71083f65b80c48,"In a singly linked list there are 2 pointers, head pointer and tail pointer. The head pointer contains the address of the starting element while the tail pointer contains the address of the the last element of the queue. Insertions and deletions are performed at the head and tail respectively. If the front and tail are both null, it shows that the queue is empty.",7.0,69
20553,20553,24801,fd3ac26e8f1d74669c591d17cfba292d301a38f59035e0e015254638e09238378ffbb05277661aa625df195230a27bb79b8964e830815de826a62bf695fefa00,"I would use a DOUBLY-LINKED LIST.

WITH THE FUNCTIONS:

	* PUSH_BACK O(1)

tmp-= new Link(value);

tail->next=tmp

tmp->prev=tail;

tail=tmp;

      2. POP_FRONT O(1)

tmp = head;

head = head->next;

delete tmp;

      3. FRONT/PEEK O(1)

      4.SIZE O(1)",9.0,69
20554,20554,24802,f6f17fb0d6ed2ee394666ab57ff8bd41ae8d4cb739854dc87e46a47f80236a49aeffac32c2aff43a7f1a1c2bab91b37fa0dd5d365978db82be6ca12abbe4f2d0,"I would need a deQueue linked list for this strategy.

void deQueue( ){

    if (front == NULL)

          return;

  QNode* temp = front;
        front = front -> next;

   if (front == NULL)
        rear = NULL;
 
        delete (temp);
}",0.0,69
20555,20555,24803,fa9e03d0ca767f086bcd9ef36b2098757508e1e31055329ce57a6c2012e0fc52ea26b7511314fd601a7a535cdf128ba0717226b541ddae15232dd77b79a7f243,I would use doubly linked lists. ,2.0,69
20556,20556,24804,bb69eebb6b9661fb2659b9201956c2d150fd7601de8f2339f22c3c3c7289abd28101e1b6206a923a6b9fd81f7d0d617c8b5485dd0958ad06769fcf98922a4e97,"You will absolutely need a forward list so that so that it is easy to create a new pointer that will point to the item the head is pointing at and point head to the next item to pop the the first one.And to add at the back,we set the pointer to point to the last item in the list then we create a new list such that our pointer.next points at it...",0.0,69
20557,20557,24805,95fcb6f4498706b42ae9b99b85ac88399a6d3275d00b87217fb05c5101d1dbf721727b60bf9e8e6b2dc1c2bdad3d13b66bf7f2d975e8a5f8863dd7d1ee3dcbef,"we would use a doubly linked list as it has 2 links and all operations are of constant time. We can do this by our tail of the first item equal to the new link and the head of our next item equal to the link of the previous item so that once the first item is removed, we can then assign it to the head/ front of the queue. ",2.0,69
20558,20558,24806,e3fe34fe397fdba954ee04d79db645b0148c5938ca6f2f7a2907aa58749a445701d138ec6de61364a9d6a738e1bd62c299a45c7a655f0f5a3aa7fe48b798bb3b,doubly linked list,9.0,69
20559,20559,24807,ba17ced0b845a961a4ba2b9f572020680e40bd19c35ccad68ac84e48d9cb5d04fd0000feb318fb1b5fed6a59256f91eb5d0cc5f4be4d4f154e8d52a24ea8af8a,"In a queue data structure, we maintain two pointers , front and back. The front points the first item of queue and back points to the last item.

I have to efficiently implement enqueue-an operation which adds a new node after the last item and moves the last item to the next node. I have to efficiently implement dequeue-an operation which removes the front node and moves front  to the next node.

I would need a singly linked list.    ",5.0,69
20560,20560,24808,eec934572d7644ba0121c8b2feb2c582e9f3f4f5b58187b8858bc2ee24ad1c13bedfb2cdb5029267bc11b865502439fbacde60c9046792350b575350ddc17ef6,We require a linked list that has two pointers (next and prev). It should traverse forwards starting from the head and backwards starting from the tail so that the operations can run in constant time. We add an item to the back of the list using the tail pointer the prev pointer and remove an item from the front of the list using the head pointer and next pointer. We would use a doubly linked list. The front would be the first item in the linked list. We get the size by getting the index of the tail.,9.0,69
