,Unnamed: 0,Question,ref,Response,Grade,aug,id
5028,4488,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Wrist throws it by coming together with the arm.,0,False,10730
5029,4489,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Goes up and down when you throw a ball.,1,False,10731
5030,4490,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,The hinge joint moves bendable ways.,0,False,10732
5031,4491,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Goes back then forward the ball flies.,1,False,10733
5032,4492,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Forward not back but forward.,0,False,10734
5033,4493,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Back and forth.,1,False,10735
5034,4494,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Is the joint where it moves back and forward.,1,False,10736
5035,4495,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,You use to throw a the ball.,0,False,10737
5036,4496,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves side to side.,0,False,10738
5037,4497,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Bends back ready to push the ball.,0,False,10739
5038,4498,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Only goes one way like a hinge on a door.,0,False,10740
5039,4499,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Goes up and when you release it goes down.,1,False,10741
5040,4500,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Makes the ball come out of your hands.,0,False,10742
5041,4501,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Your hinge joint goes back and then forward.,1,False,10743
5042,4502,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Spring out with the ball and socket you go in.,0,False,10744
5043,4503,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,You lower arm starts back and goes forward.,1,False,10745
5044,4504,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Backwards and forward.,1,False,10746
5045,4505,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,No answer.,0,False,10747
5046,4506,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,"You bend and let go of the ball with your hand, gliding joint.",0,False,10748
5047,4507,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,When you start to pass the hinge joint will help you in the impact.,0,False,10749
5048,4508,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Your gliding joint moves forward to throw a ball.,0,False,10750
5049,4509,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves the ball forward and give it power.,0,False,10751
5050,4510,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Controls where the ball goes.,0,False,10752
5051,4511,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Opens or bends back to being straight.,1,False,10753
5052,4512,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Side to side.,0,False,10754
5053,4513,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves forward.,0,False,10755
5054,4514,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Pushes it.,0,False,10756
5055,4515,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,"Back, stretch.",1,False,10757
5056,4516,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Just goes up and down once.,1,False,10758
5057,4517,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,You can move you elbow that is what the hinge joint does.,0,False,10759
5058,4518,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves up and down.,1,False,10760
5059,4519,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,So you can bend your arm then extend it.,1,False,10761
5060,4520,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Move up or down to throw a ball.,1,False,10762
5061,4521,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves forward.,0,False,10763
5062,4522,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Grips with the fingers.,0,False,10764
5063,4523,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Does open and close.,1,False,10765
5064,4524,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Bends to hold the ball then opens to let the ball go.,0,False,10766
5065,4525,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves up and down.,1,False,10767
5066,4526,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,No answer.,0,False,10768
5067,4527,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves in a vertical direction.,0,False,10769
5068,4528,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,"Open, close.",0,False,10770
5069,4529,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves when you release the ball.,0,False,10771
5070,4530,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,"Shoulder, elbow.",0,False,10772
5071,4531,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Closes and goes back.,1,False,10773
5072,4532,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,"Fifth lumber vertebrae mover in circles back and forth, side to side.",0,False,10774
5073,4533,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Bends back and the socket joint goes back and then forward.,1,False,10775
5074,4534,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves like a gate or door.,0,False,10776
5075,4535,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Bends back and then it throws.,0,False,10777
5076,4536,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves back then forth to throw the ball.,1,False,10778
5077,4537,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Your gains from back to forth.,1,False,10779
5078,4538,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves when you throw a ball.,0,False,10780
5079,4539,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Close and open.,0,False,10781
5080,4540,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Goes back then forth.,1,False,10782
5081,4541,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,When you are about to throw it flexes out.,0,False,10783
5082,4542,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,The hinge joint allows you to move your elbow when you throw the ball.,0,False,10784
5083,4543,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Around and up and sides.,0,False,10785
5084,4544,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,In and out.,0,False,10786
5085,4545,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,They move by the ball and socket move up and the hinge also.,0,False,10787
5086,4546,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves only one way like the elbow can only move one way.,0,False,10788
5087,4547,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Is where you elbow goes in and goes out.,1,False,10789
5088,4548,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,The wall in socket joint goes in circle.,0,False,10790
5089,4549,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Goes up and out.,1,False,10791
5090,4550,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves because you fold your elbow to throw the ball.,0,False,10792
5091,4551,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Makes the ball go in the field.,0,False,10793
5092,4552,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Moves when you throw a ball because when you throw the hinge joint goes down.,0,False,10794
5093,4553,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,It allows to bend one direction.,0,False,10795
5094,4554,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Opens and close to help throw the ball.,0,False,10796
5095,4555,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,"Moves in only 2 directions, front and back and side to side.",0,False,10797
5096,4556,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Back and forth.,1,False,10798
5097,4557,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,When you throw the 2 bones meet.,0,False,10799
5098,4558,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Opens and close.,1,False,10800
5099,4559,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,Up and down.,0,False,10801
5100,4560,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,They all move together and throw it.,0,False,10802
5101,4561,Throwing a ball uses a hinge joint and a ball-and-socket joint. Describe how each of these 2 joints moves when you throw a ball. The hinge joint ___.,moves back-and-forth.,The hinge joint moves up and down.,0,False,10803
5582,480,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",Because cup is in the middle and it is the lowest.,0,False,5989
5583,481,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",The reason why is because when the string gets tighter The sound gets higher and when The string is loose it make a lower sound.,1,False,5990
5584,482,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",The cup is making the pitch higher.,0,False,5991
5585,483,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",By plucking the string and once you pluck the small string it will be high.,0,False,5992
5586,484,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",The pitch gets higher when the string is shorter and the pitch gets lower when the string is longer.,0,False,5993
5587,485,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",Because when you put the cup down it makes a high pitch.,0,False,5994
5588,486,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",When you pull the string down it makes a higher. And when you pull up it makes a lower pitch.,0,False,5995
5589,487,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",It is tighter and if it is tighter it produces a higher pitch. If he plucked it at the end of the string it would vibrate faster.,1,False,5996
5590,488,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",Because there is more tension.,1,False,5997
5591,489,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",Dear David the more tight it becomes the more higher the pitch. It is not about the length.,1,False,5998
5592,490,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",The tighter the string the higher the pitch. It is not about the length.,1,False,5999
5593,491,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",Because it is like a rubber band hard you pull it the higher pitch it gets.,1,False,6000
5594,492,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",Because the string is tighter.,1,False,6001
5595,493,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",By pulling the string.,1,False,6002
5596,494,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",The pitch has to be softer. When you tighten the string it gets higher and when you loosen it gets lower.,1,False,6003
5597,495,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",It vibrates longer.,0,False,6004
5598,496,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",It has more string to vibrate.,0,False,6005
5599,497,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",What is causing the pitch to be higher is the short string.,0,False,6006
5600,498,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",Because the string is tighter so it makes a higher sound David.,1,False,6007
5601,499,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",The pitch get higher when you put a lot of tension on the string.,1,False,6008
5602,500,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",A low one.,0,False,6009
5603,501,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",The string gets longer.,0,False,6010
5604,502,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",Because he tightened the string too hard.,1,False,6011
5605,503,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.","Dear David, the longer string is the Lower pitch.",0,False,6012
5606,504,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",The short string is high and the long one is lower.,0,False,6013
5607,505,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",Well I think That because maybe He has a skinny string.,0,False,6014
5608,506,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",I think it is because David pulled the string to the edge so it makes a higher sound.,0,False,6015
5609,507,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",A long length is a high pitch because it has more room to vibrate.,0,False,6016
5610,508,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",You put too much tension on it.,1,False,6017
5611,509,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",When you tighten something it gets tighter so it makes a higher pitch and when something tighten the string the more it can vibrate the more it can vibrate the higher the pitch.,1,False,6018
5612,510,"After playing the FOSS-ulele, David wrote his results in his lab notebook: I'm confused. When I pull down and tighten the string on the FOSS-ulele, then pluck the string, the pitch sounds HIGHER than it did before. But aren't I making the string longer when I pull the string? I thought a longer length produced a LOWER pitch. What's going on here? What is causing the pitch to be higher? Write a note to David to tell him why the pitch gets higher rather than lower.","The string is tighter, so the pitch is higher. The string between the cup and the table is not longer.",I think you are plucking the string tighter so it is a higher pitch.,1,False,6019
